sample_id,image_filename,simulation_time,normalized_error,steering_correction,steering_target,left_speed,right_speed,line_detected,contour_area,source_run,source_image_path
392,frame_000392.png,25.088,0.025,0.041862,0.027908,1.241862,1.158138,1,10229.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000392.png
393,frame_000393.png,25.152,0.025,0.043235,0.028823,1.243235,1.156765,1,10242.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000393.png
394,frame_000394.png,25.216,0.025,0.044007,0.029338,1.244007,1.155993,1,10249.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000394.png
395,frame_000395.png,25.28,0.025,0.044441,0.029628,1.244441,1.155559,1,10246.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000395.png
396,frame_000396.png,25.344,0.025,0.044686,0.029791,1.244686,1.155314,1,10238.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000396.png
397,frame_000397.png,25.408,0.025,0.044823,0.029882,1.244823,1.155177,1,10235.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000397.png
398,frame_000398.png,25.472,0.025,0.044901,0.029934,1.244901,1.155099,1,10227.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000398.png
399,frame_000399.png,25.536,0.01875,0.021487,0.014325,1.221487,1.178513,1,10229.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000399.png
400,frame_000400.png,25.6,0.01875,0.026852,0.017901,1.226852,1.173148,1,10229.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000400.png
401,frame_000401.png,25.664,0.01875,0.02987,0.019913,1.22987,1.17013,1,10223.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000401.png
402,frame_000402.png,25.728,0.01875,0.031567,0.021045,1.231567,1.168433,1,10225.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000402.png
403,frame_000403.png,25.792,0.01875,0.032522,0.021682,1.232522,1.167478,1,10233.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000403.png
404,frame_000404.png,25.856,0.01875,0.033059,0.02204,1.233059,1.166941,1,10236.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000404.png
405,frame_000405.png,25.92,0.01875,0.033362,0.022241,1.233362,1.166638,1,10241.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000405.png
406,frame_000406.png,25.984,0.0125,0.010074,0.006716,1.210074,1.189926,1,10237.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000406.png
407,frame_000407.png,26.048,0.0125,0.015511,0.01034,1.215511,1.184489,1,10239.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000407.png
408,frame_000408.png,26.112,0.0125,0.018568,0.012379,1.218568,1.181432,1,10238.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000408.png
409,frame_000409.png,26.176,0.0125,0.020289,0.013526,1.220289,1.179711,1,10239.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000409.png
410,frame_000410.png,26.24,0.0125,0.021256,0.014171,1.221256,1.178744,1,10226.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000410.png
411,frame_000411.png,26.304,0.0125,0.0218,0.014534,1.2218,1.1782,1,10227.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000411.png
412,frame_000412.png,26.368,0.0125,0.022106,0.014738,1.222106,1.177894,1,10230.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000412.png
413,frame_000413.png,26.432,0.00625,-0.001178,-0.000786,1.198822,1.201178,1,10229.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000413.png
414,frame_000414.png,26.496,0.00625,0.004259,0.002839,1.204259,1.195741,1,10225.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000414.png
415,frame_000415.png,26.56,0.00625,0.007318,0.004878,1.207318,1.192682,1,10235.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000415.png
416,frame_000416.png,26.624,0.00625,0.009038,0.006025,1.209038,1.190962,1,10234.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000416.png
417,frame_000417.png,26.688,0.00625,0.010006,0.006671,1.210006,1.189994,1,10246.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000417.png
418,frame_000418.png,26.752,0.00625,0.01055,0.007033,1.21055,1.18945,1,10239.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000418.png
419,frame_000419.png,26.816,0.00625,0.010856,0.007238,1.210856,1.189144,1,10247.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000419.png
420,frame_000420.png,26.88,0.00625,0.011029,0.007352,1.211029,1.188971,1,10247.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000420.png
421,frame_000421.png,26.944,0.00625,0.014177,0.009451,1.214177,1.185823,1,10247.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000421.png
422,frame_000422.png,27.008,0.0,-0.007509,-0.005006,1.192491,1.207509,1,10245.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000422.png
423,frame_000423.png,27.072,0.0,-0.004224,-0.002816,1.195776,1.204224,1,10242.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000423.png
424,frame_000424.png,27.136,0.0,-0.002376,-0.001584,1.197624,1.202376,1,10240.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000424.png
425,frame_000425.png,27.2,0.0,-0.001336,-0.000891,1.198664,1.201336,1,10235.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000425.png
426,frame_000426.png,27.264,0.0,-0.000752,-0.000501,1.199248,1.200752,1,10238.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000426.png
427,frame_000427.png,27.328,0.0,-0.000423,-0.000282,1.199577,1.200423,1,10244.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000427.png
428,frame_000428.png,27.392,0.0,-0.000238,-0.000159,1.199762,1.200238,1,10243.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000428.png
429,frame_000429.png,27.456,-0.00625,-0.023591,-0.015727,1.176409,1.223591,1,10250.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000429.png
430,frame_000430.png,27.52,-0.00625,-0.018192,-0.012128,1.181808,1.218192,1,10248.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000430.png
431,frame_000431.png,27.584,-0.00625,-0.015155,-0.010103,1.184845,1.215155,1,10252.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000431.png
432,frame_000432.png,27.648,-0.00625,-0.013446,-0.008964,1.186554,1.213446,1,10246.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000432.png
433,frame_000433.png,27.712,-0.00625,-0.012485,-0.008324,1.187515,1.212485,1,10241.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000433.png
434,frame_000434.png,27.776,-0.00625,-0.011945,-0.007963,1.188055,1.211945,1,10235.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000434.png
435,frame_000435.png,27.84,-0.00625,-0.011641,-0.007761,1.188359,1.211641,1,10227.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000435.png
436,frame_000436.png,27.904,-0.00625,-0.01147,-0.007647,1.18853,1.21147,1,10221.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000436.png
437,frame_000437.png,27.968,-0.00625,-0.011374,-0.007582,1.188626,1.211374,1,10213.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000437.png
438,frame_000438.png,28.032,-0.00625,-0.01132,-0.007546,1.18868,1.21132,1,10206.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000438.png
439,frame_000439.png,28.096,-0.00625,-0.008237,-0.005492,1.191763,1.208237,1,10199.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000439.png
440,frame_000440.png,28.16,-0.0125,-0.029961,-0.019974,1.170039,1.229961,1,10193.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000440.png
441,frame_000441.png,28.224,-0.0125,-0.029748,-0.019832,1.170252,1.229748,1,10188.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000441.png
442,frame_000442.png,28.288,-0.0125,-0.026577,-0.017718,1.173423,1.226577,1,10183.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000442.png
443,frame_000443.png,28.352,-0.0125,-0.024793,-0.016529,1.175207,1.224793,1,10171.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000443.png
444,frame_000444.png,28.416,-0.0125,-0.02379,-0.01586,1.17621,1.22379,1,10172.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000444.png
445,frame_000445.png,28.48,-0.0125,-0.023226,-0.015484,1.176774,1.223226,1,10171.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000445.png
446,frame_000446.png,28.544,-0.0125,-0.022908,-0.015272,1.177092,1.222908,1,10171.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000446.png
447,frame_000447.png,28.608,-0.0125,-0.02273,-0.015153,1.17727,1.22273,1,10169.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000447.png
448,frame_000448.png,28.672,-0.0125,-0.025681,-0.017121,1.174319,1.225681,1,10166.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000448.png
449,frame_000449.png,28.736,-0.0125,-0.024289,-0.016193,1.175711,1.224289,1,10161.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000449.png
450,frame_000450.png,28.8,-0.0125,-0.023506,-0.015671,1.176494,1.223506,1,10160.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000450.png
451,frame_000451.png,28.864,-0.00625,0.000391,0.000261,1.200391,1.199609,1,10160.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000451.png
452,frame_000452.png,28.928,-0.0125,-0.025107,-0.016738,1.174893,1.225107,1,10160.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000452.png
453,frame_000453.png,28.992,-0.0125,-0.023967,-0.015978,1.176033,1.223967,1,10159.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000453.png
454,frame_000454.png,29.056,-0.0125,-0.026377,-0.017584,1.173623,1.226377,1,10160.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000454.png
455,frame_000455.png,29.12,-0.00625,-0.001224,-0.000816,1.198776,1.201224,1,10160.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000455.png
456,frame_000456.png,29.184,-0.0125,-0.026015,-0.017344,1.173985,1.226015,1,10162.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000456.png
457,frame_000457.png,29.248,-0.00625,-0.00102,-0.00068,1.19898,1.20102,1,10165.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000457.png
458,frame_000458.png,29.312,-0.0125,-0.025901,-0.017267,1.174099,1.225901,1,10163.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000458.png
459,frame_000459.png,29.376,-0.0125,-0.027465,-0.01831,1.172535,1.227465,1,10162.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000459.png
460,frame_000460.png,29.44,-0.00625,-0.001836,-0.001224,1.198164,1.201836,1,10161.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000460.png
461,frame_000461.png,29.504,-0.00625,-0.002903,-0.001935,1.197097,1.202903,1,10153.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000461.png
462,frame_000462.png,29.568,-0.00625,-0.003503,-0.002335,1.196497,1.203503,1,10153.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000462.png
463,frame_000463.png,29.632,-0.00625,-0.00384,-0.00256,1.19616,1.20384,1,10154.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000463.png
464,frame_000464.png,29.696,-0.00625,-0.00403,-0.002687,1.19597,1.20403,1,10153.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000464.png
465,frame_000465.png,29.76,-0.00625,-0.004137,-0.002758,1.195863,1.204137,1,10155.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000465.png
466,frame_000466.png,29.824,-0.00625,-0.004197,-0.002798,1.195803,1.204197,1,10149.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000466.png
467,frame_000467.png,29.888,-0.00625,-0.007283,-0.004855,1.192717,1.207283,1,9973.0,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000467.png
468,frame_000468.png,29.952,-0.00625,-0.009018,-0.006012,1.190982,1.209018,1,9774.5,run_20260720_210122,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\run_20260720_210122\images\frame_000468.png
1,frame_000001.png,0.032,0.5125,1.5,1.0,2.7,-0.3,1,9032.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000001.png
2,frame_000002.png,0.064,0.60625,1.5,1.0,2.7,-0.3,1,9760.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000002.png
3,frame_000003.png,0.096,0.7625,1.5,1.0,2.7,-0.3,1,11537.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000003.png
4,frame_000004.png,0.128,0.71875,1.5,1.0,2.7,-0.3,1,11495.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000004.png
5,frame_000005.png,0.16,0.65,1.5,1.0,2.7,-0.3,1,11356.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000005.png
6,frame_000006.png,0.192,0.59375,1.234332,0.822888,2.434332,-0.034332,1,11259.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000006.png
7,frame_000007.png,0.224,0.54375,1.00528,0.670187,2.20528,0.19472,1,11177.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000007.png
8,frame_000008.png,0.256,0.5,0.834448,0.556299,2.034448,0.365552,1,11150.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000008.png
9,frame_000009.png,0.288,0.46875,0.733551,0.489034,1.933551,0.466449,1,11128.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000009.png
10,frame_000010.png,0.32,0.4375,0.643816,0.42921,1.843816,0.556184,1,11131.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000010.png
11,frame_000011.png,0.352,0.4125,0.585909,0.390606,1.785909,0.614091,1,11091.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000011.png
12,frame_000012.png,0.384,0.3875,0.531228,0.354152,1.731228,0.668772,1,11104.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000012.png
13,frame_000013.png,0.416,0.3625,0.478968,0.319312,1.678968,0.721032,1,11127.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000013.png
14,frame_000014.png,0.448,0.34375,0.45198,0.30132,1.65198,0.74802,1,11146.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000014.png
15,frame_000015.png,0.48,0.325,0.423301,0.282201,1.623301,0.776699,1,11176.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000015.png
16,frame_000016.png,0.512,0.30625,0.393355,0.262237,1.593355,0.806645,1,11206.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000016.png
17,frame_000017.png,0.544,0.2875,0.362458,0.241638,1.562458,0.837542,1,11234.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000017.png
18,frame_000018.png,0.576,0.275,0.354304,0.236203,1.554304,0.845696,1,11269.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000018.png
19,frame_000019.png,0.608,0.25625,0.319107,0.212738,1.519107,0.880893,1,11305.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000019.png
20,frame_000020.png,0.64,0.24375,0.307729,0.205152,1.507729,0.892271,1,11347.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000020.png
21,frame_000021.png,0.672,0.225,0.270113,0.180075,1.470113,0.929887,1,11379.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000021.png
22,frame_000022.png,0.704,0.2125,0.256921,0.17128,1.456921,0.943079,1,11414.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000022.png
23,frame_000023.png,0.736,0.2,0.241401,0.160934,1.441401,0.958599,1,11453.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000023.png
24,frame_000024.png,0.768,0.1875,0.224137,0.149425,1.424137,0.975863,1,11487.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000024.png
25,frame_000025.png,0.8,0.175,0.205564,0.137042,1.405564,0.994436,1,11516.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000025.png
26,frame_000026.png,0.832,0.1625,0.186009,0.124006,1.386009,1.013991,1,11558.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000026.png
27,frame_000027.png,0.864,0.15625,0.189174,0.126116,1.389174,1.010826,1,11570.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000027.png
28,frame_000028.png,0.896,0.14375,0.165279,0.110186,1.365279,1.034721,1,11604.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000028.png
29,frame_000029.png,0.928,0.13125,0.141733,0.094489,1.341733,1.058267,1,11628.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000029.png
30,frame_000030.png,0.96,0.11875,0.118448,0.078965,1.318448,1.081552,1,11655.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000030.png
31,frame_000031.png,0.992,0.1125,0.118817,0.079211,1.318817,1.081183,1,11668.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000031.png
32,frame_000032.png,1.024,0.1,0.092823,0.061882,1.292823,1.107177,1,11689.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000032.png
33,frame_000033.png,1.056,0.09375,0.09116,0.060774,1.29116,1.10884,1,11706.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000033.png
34,frame_000034.png,1.088,0.0875,0.087101,0.058067,1.287101,1.112899,1,11719.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000034.png
35,frame_000035.png,1.12,0.075,0.057787,0.038524,1.257787,1.142213,1,11739.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000035.png
36,frame_000036.png,1.152,0.06875,0.053633,0.035755,1.253633,1.146367,1,11745.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000036.png
37,frame_000037.png,1.184,0.0625,0.047705,0.031803,1.247705,1.152295,1,11760.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000037.png
38,frame_000038.png,1.216,0.05625,0.040447,0.026965,1.240447,1.159553,1,11774.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000038.png
39,frame_000039.png,1.248,0.04375,0.008734,0.005822,1.208734,1.191266,1,11780.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000039.png
40,frame_000040.png,1.28,0.0375,0.002781,0.001854,1.202781,1.197219,1,11787.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000040.png
41,frame_000041.png,1.312,0.03125,-0.004497,-0.002998,1.195503,1.204497,1,11793.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000041.png
42,frame_000042.png,1.344,0.025,-0.012767,-0.008511,1.187233,1.212767,1,11793.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000042.png
43,frame_000043.png,1.376,0.025,0.001675,0.001117,1.201675,1.198325,1,11800.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000043.png
44,frame_000044.png,1.408,0.01875,-0.010951,-0.007301,1.189049,1.210951,1,11806.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000044.png
45,frame_000045.png,1.44,0.0125,-0.023233,-0.015488,1.176767,1.223233,1,11807.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000045.png
46,frame_000046.png,1.472,0.00625,-0.035257,-0.023504,1.164743,1.235257,1,11812.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000046.png
47,frame_000047.png,1.504,0.0,-0.047087,-0.031391,1.152913,1.247087,1,11806.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000047.png
48,frame_000048.png,1.536,-0.00625,-0.058772,-0.039182,1.141228,1.258772,1,11801.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000048.png
49,frame_000049.png,1.568,-0.00625,-0.046892,-0.031261,1.153108,1.246892,1,11794.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000049.png
50,frame_000050.png,1.6,-0.0125,-0.061438,-0.040959,1.138562,1.261438,1,11790.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000050.png
51,frame_000051.png,1.632,-0.01875,-0.075161,-0.050107,1.124839,1.275161,1,11777.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000051.png
52,frame_000052.png,1.664,-0.01875,-0.064808,-0.043205,1.135192,1.264808,1,11764.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000052.png
53,frame_000053.png,1.696,-0.025,-0.080501,-0.053667,1.119499,1.280501,1,11754.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000053.png
