prepared_sample_id,group_id,image_filename,steering_target,category,augmentation,source_run,source_sample_id,source_image_filename
449,medium_y_negative_003__000031,sample_000449_original.png,-0.099574,medium_negative,original,medium_y_negative_003,31,frame_000031.png
450,medium_y_negative_003__000031,sample_000450_mirrored.png,0.099574,medium_positive,horizontal_reflection,medium_y_negative_003,31,frame_000031.png
451,run_20260720_210122__000189,sample_000451_original.png,0.015043,centre,original,run_20260720_210122,189,frame_000189.png
452,run_20260720_210122__000189,sample_000452_mirrored.png,-0.015043,centre,horizontal_reflection,run_20260720_210122,189,frame_000189.png
453,recovery_y_positive_005__000056,sample_000453_original.png,-0.053588,medium_negative,original,recovery_y_positive_005,56,frame_000056.png
454,recovery_y_positive_005__000056,sample_000454_mirrored.png,0.053588,medium_positive,horizontal_reflection,recovery_y_positive_005,56,frame_000056.png
455,run_20260720_210122__000353,sample_000455_original.png,0.037653,centre,original,run_20260720_210122,353,frame_000353.png
456,run_20260720_210122__000353,sample_000456_mirrored.png,-0.037653,centre,horizontal_reflection,run_20260720_210122,353,frame_000353.png
457,recovery_y_positive_005__000077,sample_000457_original.png,-0.087224,medium_negative,original,recovery_y_positive_005,77,frame_000077.png
458,recovery_y_positive_005__000077,sample_000458_mirrored.png,0.087224,medium_positive,horizontal_reflection,recovery_y_positive_005,77,frame_000077.png
459,run_20260720_210122__000281,sample_000459_original.png,0.027966,centre,original,run_20260720_210122,281,frame_000281.png
460,run_20260720_210122__000281,sample_000460_mirrored.png,-0.027966,centre,horizontal_reflection,run_20260720_210122,281,frame_000281.png
461,recovery_y_negative_005__000004,sample_000461_original.png,-1.0,strong_negative,original,recovery_y_negative_005,4,frame_000004.png
462,recovery_y_negative_005__000004,sample_000462_mirrored.png,1.0,strong_positive,horizontal_reflection,recovery_y_negative_005,4,frame_000004.png
463,medium_y_negative_003__000033,sample_000463_original.png,-0.085831,medium_negative,original,medium_y_negative_003,33,frame_000033.png
464,medium_y_negative_003__000033,sample_000464_mirrored.png,0.085831,medium_positive,horizontal_reflection,medium_y_negative_003,33,frame_000033.png
465,recovery_y_positive_005__000082,sample_000465_original.png,-0.097225,medium_negative,original,recovery_y_positive_005,82,frame_000082.png
466,recovery_y_positive_005__000082,sample_000466_mirrored.png,0.097225,medium_positive,horizontal_reflection,recovery_y_positive_005,82,frame_000082.png
467,medium_y_negative_003__000006,sample_000467_original.png,-0.566895,strong_negative,original,medium_y_negative_003,6,frame_000006.png
468,medium_y_negative_003__000006,sample_000468_mirrored.png,0.566895,strong_positive,horizontal_reflection,medium_y_negative_003,6,frame_000006.png
469,recovery_y_positive_005__000006,sample_000469_original.png,0.822888,strong_positive,original,recovery_y_positive_005,6,frame_000006.png
470,recovery_y_positive_005__000006,sample_000470_mirrored.png,-0.822888,strong_negative,horizontal_reflection,recovery_y_positive_005,6,frame_000006.png
471,recovery_y_positive_005__000029,sample_000471_original.png,0.094489,medium_positive,original,recovery_y_positive_005,29,frame_000029.png
472,recovery_y_positive_005__000029,sample_000472_mirrored.png,-0.094489,medium_negative,horizontal_reflection,recovery_y_positive_005,29,frame_000029.png
473,recovery_y_positive_005__000022,sample_000473_original.png,0.17128,strong_positive,original,recovery_y_positive_005,22,frame_000022.png
474,recovery_y_positive_005__000022,sample_000474_mirrored.png,-0.17128,strong_negative,horizontal_reflection,recovery_y_positive_005,22,frame_000022.png
475,medium_y_negative_003__000017,sample_000475_original.png,-0.20156,strong_negative,original,medium_y_negative_003,17,frame_000017.png
476,medium_y_negative_003__000017,sample_000476_mirrored.png,0.20156,strong_positive,horizontal_reflection,medium_y_negative_003,17,frame_000017.png
477,medium_y_positive_003__000017,sample_000477_original.png,0.120674,medium_positive,original,medium_y_positive_003,17,frame_000017.png
478,medium_y_positive_003__000017,sample_000478_mirrored.png,-0.120674,medium_negative,horizontal_reflection,medium_y_positive_003,17,frame_000017.png
479,medium_y_negative_003__000049,sample_000479_original.png,-0.03004,centre,original,medium_y_negative_003,49,frame_000049.png
480,medium_y_negative_003__000049,sample_000480_mirrored.png,0.03004,centre,horizontal_reflection,medium_y_negative_003,49,frame_000049.png
481,run_20260720_210122__000184,sample_000481_original.png,0.015771,centre,original,run_20260720_210122,184,frame_000184.png
482,run_20260720_210122__000184,sample_000482_mirrored.png,-0.015771,centre,horizontal_reflection,run_20260720_210122,184,frame_000184.png
483,medium_y_positive_003__000025,sample_000483_original.png,0.052503,medium_positive,original,medium_y_positive_003,25,frame_000025.png
484,medium_y_positive_003__000025,sample_000484_mirrored.png,-0.052503,medium_negative,horizontal_reflection,medium_y_positive_003,25,frame_000025.png
485,run_20260720_210122__000254,sample_000485_original.png,0.032893,centre,original,run_20260720_210122,254,frame_000254.png
486,run_20260720_210122__000254,sample_000486_mirrored.png,-0.032893,centre,horizontal_reflection,run_20260720_210122,254,frame_000254.png
487,run_20260720_210122__000062,sample_000487_original.png,-0.030242,centre,original,run_20260720_210122,62,frame_000062.png
488,run_20260720_210122__000062,sample_000488_mirrored.png,0.030242,centre,horizontal_reflection,run_20260720_210122,62,frame_000062.png
489,medium_y_positive_003__000006,sample_000489_original.png,0.437096,strong_positive,original,medium_y_positive_003,6,frame_000006.png
490,medium_y_positive_003__000006,sample_000490_mirrored.png,-0.437096,strong_negative,horizontal_reflection,medium_y_positive_003,6,frame_000006.png
491,run_20260720_210122__000203,sample_000491_original.png,0.022631,centre,original,run_20260720_210122,203,frame_000203.png
492,run_20260720_210122__000203,sample_000492_mirrored.png,-0.022631,centre,horizontal_reflection,run_20260720_210122,203,frame_000203.png
493,recovery_y_positive_005__000063,sample_000493_original.png,-0.072274,medium_negative,original,recovery_y_positive_005,63,frame_000063.png
494,recovery_y_positive_005__000063,sample_000494_mirrored.png,0.072274,medium_positive,horizontal_reflection,recovery_y_positive_005,63,frame_000063.png
495,run_20260720_210122__000218,sample_000495_original.png,0.030687,centre,original,run_20260720_210122,218,frame_000218.png
496,run_20260720_210122__000218,sample_000496_mirrored.png,-0.030687,centre,horizontal_reflection,run_20260720_210122,218,frame_000218.png
497,run_20260720_210122__000455,sample_000497_original.png,-0.000816,centre,original,run_20260720_210122,455,frame_000455.png
498,run_20260720_210122__000455,sample_000498_mirrored.png,0.000816,centre,horizontal_reflection,run_20260720_210122,455,frame_000455.png
499,recovery_y_negative_005__000014,sample_000499_original.png,-0.390243,strong_negative,original,recovery_y_negative_005,14,frame_000014.png
500,recovery_y_negative_005__000014,sample_000500_mirrored.png,0.390243,strong_positive,horizontal_reflection,recovery_y_negative_005,14,frame_000014.png
501,medium_y_positive_003__000042,sample_000501_original.png,-0.022688,centre,original,medium_y_positive_003,42,frame_000042.png
502,medium_y_positive_003__000042,sample_000502_mirrored.png,0.022688,centre,horizontal_reflection,medium_y_positive_003,42,frame_000042.png
503,medium_y_negative_003__000025,sample_000503_original.png,-0.131301,medium_negative,original,medium_y_negative_003,25,frame_000025.png
504,medium_y_negative_003__000025,sample_000504_mirrored.png,0.131301,medium_positive,horizontal_reflection,medium_y_negative_003,25,frame_000025.png
505,recovery_y_negative_005__000063,sample_000505_original.png,0.016546,centre,original,recovery_y_negative_005,63,frame_000063.png
506,recovery_y_negative_005__000063,sample_000506_mirrored.png,-0.016546,centre,horizontal_reflection,recovery_y_negative_005,63,frame_000063.png
507,recovery_y_negative_005__000042,sample_000507_original.png,-0.053205,medium_negative,original,recovery_y_negative_005,42,frame_000042.png
508,recovery_y_negative_005__000042,sample_000508_mirrored.png,0.053205,medium_positive,horizontal_reflection,recovery_y_negative_005,42,frame_000042.png
509,recovery_y_positive_005__000051,sample_000509_original.png,-0.050107,medium_negative,original,recovery_y_positive_005,51,frame_000051.png
510,recovery_y_positive_005__000051,sample_000510_mirrored.png,0.050107,medium_positive,horizontal_reflection,recovery_y_positive_005,51,frame_000051.png
511,recovery_y_negative_005__000008,sample_000511_original.png,-0.683969,strong_negative,original,recovery_y_negative_005,8,frame_000008.png
512,recovery_y_negative_005__000008,sample_000512_mirrored.png,0.683969,strong_positive,horizontal_reflection,recovery_y_negative_005,8,frame_000008.png
513,run_20260720_210122__000206,sample_000513_original.png,0.022523,centre,original,run_20260720_210122,206,frame_000206.png
514,run_20260720_210122__000206,sample_000514_mirrored.png,-0.022523,centre,horizontal_reflection,run_20260720_210122,206,frame_000206.png
515,run_20260720_210122__000077,sample_000515_original.png,-0.03,centre,original,run_20260720_210122,77,frame_000077.png
516,run_20260720_210122__000077,sample_000516_mirrored.png,0.03,centre,horizontal_reflection,run_20260720_210122,77,frame_000077.png
517,run_20260720_210122__000444,sample_000517_original.png,-0.01586,centre,original,run_20260720_210122,444,frame_000444.png
518,run_20260720_210122__000444,sample_000518_mirrored.png,0.01586,centre,horizontal_reflection,run_20260720_210122,444,frame_000444.png
519,run_20260720_210122__000336,sample_000519_original.png,0.025748,centre,original,run_20260720_210122,336,frame_000336.png
520,run_20260720_210122__000336,sample_000520_mirrored.png,-0.025748,centre,horizontal_reflection,run_20260720_210122,336,frame_000336.png
521,run_20260720_210122__000007,sample_000521_original.png,-0.050226,medium_negative,original,run_20260720_210122,7,frame_000007.png
522,run_20260720_210122__000007,sample_000522_mirrored.png,0.050226,medium_positive,horizontal_reflection,run_20260720_210122,7,frame_000007.png
523,run_20260720_210122__000309,sample_000523_original.png,0.0375,centre,original,run_20260720_210122,309,frame_000309.png
524,run_20260720_210122__000309,sample_000524_mirrored.png,-0.0375,centre,horizontal_reflection,run_20260720_210122,309,frame_000309.png
525,run_20260720_210122__000040,sample_000525_original.png,-0.022353,centre,original,run_20260720_210122,40,frame_000040.png
526,run_20260720_210122__000040,sample_000526_mirrored.png,0.022353,centre,horizontal_reflection,run_20260720_210122,40,frame_000040.png
527,recovery_y_negative_005__000019,sample_000527_original.png,-0.300162,strong_negative,original,recovery_y_negative_005,19,frame_000019.png
528,recovery_y_negative_005__000019,sample_000528_mirrored.png,0.300162,strong_positive,horizontal_reflection,recovery_y_negative_005,19,frame_000019.png
529,run_20260720_210122__000430,sample_000529_original.png,-0.012128,centre,original,run_20260720_210122,430,frame_000430.png
530,run_20260720_210122__000430,sample_000530_mirrored.png,0.012128,centre,horizontal_reflection,run_20260720_210122,430,frame_000430.png
531,run_20260720_210122__000005,sample_000531_original.png,-0.045312,centre,original,run_20260720_210122,5,frame_000005.png
532,run_20260720_210122__000005,sample_000532_mirrored.png,0.045312,centre,horizontal_reflection,run_20260720_210122,5,frame_000005.png
533,medium_y_negative_003__000051,sample_000533_original.png,-0.020947,centre,original,medium_y_negative_003,51,frame_000051.png
534,medium_y_negative_003__000051,sample_000534_mirrored.png,0.020947,centre,horizontal_reflection,medium_y_negative_003,51,frame_000051.png
535,medium_y_negative_003__000018,sample_000535_original.png,-0.187394,strong_negative,original,medium_y_negative_003,18,frame_000018.png
536,medium_y_negative_003__000018,sample_000536_mirrored.png,0.187394,strong_positive,horizontal_reflection,medium_y_negative_003,18,frame_000018.png
537,recovery_y_negative_005__000017,sample_000537_original.png,-0.323442,strong_negative,original,recovery_y_negative_005,17,frame_000017.png
538,recovery_y_negative_005__000017,sample_000538_mirrored.png,0.323442,strong_positive,horizontal_reflection,recovery_y_negative_005,17,frame_000017.png
539,run_20260720_210122__000285,sample_000539_original.png,0.024086,centre,original,run_20260720_210122,285,frame_000285.png
540,run_20260720_210122__000285,sample_000540_mirrored.png,-0.024086,centre,horizontal_reflection,run_20260720_210122,285,frame_000285.png
541,recovery_y_positive_005__000073,sample_000541_original.png,-0.079081,medium_negative,original,recovery_y_positive_005,73,frame_000073.png
542,recovery_y_positive_005__000073,sample_000542_mirrored.png,0.079081,medium_positive,horizontal_reflection,recovery_y_positive_005,73,frame_000073.png
543,recovery_y_positive_005__000059,sample_000543_original.png,-0.072003,medium_negative,original,recovery_y_positive_005,59,frame_000059.png
544,recovery_y_positive_005__000059,sample_000544_mirrored.png,0.072003,medium_positive,horizontal_reflection,recovery_y_positive_005,59,frame_000059.png
545,recovery_y_positive_005__000026,sample_000545_original.png,0.124006,medium_positive,original,recovery_y_positive_005,26,frame_000026.png
546,recovery_y_positive_005__000026,sample_000546_mirrored.png,-0.124006,medium_negative,horizontal_reflection,recovery_y_positive_005,26,frame_000026.png
547,run_20260720_210122__000165,sample_000547_original.png,0.015012,centre,original,run_20260720_210122,165,frame_000165.png
548,run_20260720_210122__000165,sample_000548_mirrored.png,-0.015012,centre,horizontal_reflection,run_20260720_210122,165,frame_000165.png
549,run_20260720_210122__000363,sample_000549_original.png,0.0375,centre,original,run_20260720_210122,363,frame_000363.png
550,run_20260720_210122__000363,sample_000550_mirrored.png,-0.0375,centre,horizontal_reflection,run_20260720_210122,363,frame_000363.png
551,run_20260720_210122__000376,sample_000551_original.png,0.036446,centre,original,run_20260720_210122,376,frame_000376.png
552,run_20260720_210122__000376,sample_000552_mirrored.png,-0.036446,centre,horizontal_reflection,run_20260720_210122,376,frame_000376.png
553,recovery_y_positive_005__000021,sample_000553_original.png,0.180075,strong_positive,original,recovery_y_positive_005,21,frame_000021.png
554,recovery_y_positive_005__000021,sample_000554_mirrored.png,-0.180075,strong_negative,horizontal_reflection,recovery_y_positive_005,21,frame_000021.png
555,medium_y_positive_003__000031,sample_000555_original.png,0.029811,centre,original,medium_y_positive_003,31,frame_000031.png
556,medium_y_positive_003__000031,sample_000556_mirrored.png,-0.029811,centre,horizontal_reflection,medium_y_positive_003,31,frame_000031.png
557,run_20260720_210122__000325,sample_000557_original.png,0.029991,centre,original,run_20260720_210122,325,frame_000325.png
558,run_20260720_210122__000325,sample_000558_mirrored.png,-0.029991,centre,horizontal_reflection,run_20260720_210122,325,frame_000325.png
559,run_20260720_210122__000338,sample_000559_original.png,0.025476,centre,original,run_20260720_210122,338,frame_000338.png
560,run_20260720_210122__000338,sample_000560_mirrored.png,-0.025476,centre,horizontal_reflection,run_20260720_210122,338,frame_000338.png
561,medium_y_negative_003__000009,sample_000561_original.png,-0.358683,strong_negative,original,medium_y_negative_003,9,frame_000009.png
562,medium_y_negative_003__000009,sample_000562_mirrored.png,0.358683,strong_positive,horizontal_reflection,medium_y_negative_003,9,frame_000009.png
563,run_20260720_210122__000296,sample_000563_original.png,0.037524,centre,original,run_20260720_210122,296,frame_000296.png
564,run_20260720_210122__000296,sample_000564_mirrored.png,-0.037524,centre,horizontal_reflection,run_20260720_210122,296,frame_000296.png
565,medium_y_positive_003__000013,sample_000565_original.png,0.166369,strong_positive,original,medium_y_positive_003,13,frame_000013.png
566,medium_y_positive_003__000013,sample_000566_mirrored.png,-0.166369,strong_negative,horizontal_reflection,medium_y_positive_003,13,frame_000013.png
567,recovery_y_positive_005__000074,sample_000567_original.png,-0.093699,medium_negative,original,recovery_y_positive_005,74,frame_000074.png
568,recovery_y_positive_005__000074,sample_000568_mirrored.png,0.093699,medium_positive,horizontal_reflection,recovery_y_positive_005,74,frame_000074.png
569,medium_y_positive_003__000010,sample_000569_original.png,0.228312,strong_positive,original,medium_y_positive_003,10,frame_000010.png
570,medium_y_positive_003__000010,sample_000570_mirrored.png,-0.228312,strong_negative,horizontal_reflection,medium_y_positive_003,10,frame_000010.png
571,medium_y_positive_003__000003,sample_000571_original.png,0.93978,strong_positive,original,medium_y_positive_003,3,frame_000003.png
572,medium_y_positive_003__000003,sample_000572_mirrored.png,-0.93978,strong_negative,horizontal_reflection,medium_y_positive_003,3,frame_000003.png
573,recovery_y_positive_005__000002,sample_000573_original.png,1.0,strong_positive,original,recovery_y_positive_005,2,frame_000002.png
574,recovery_y_positive_005__000002,sample_000574_mirrored.png,-1.0,strong_negative,horizontal_reflection,recovery_y_positive_005,2,frame_000002.png
575,recovery_y_positive_005__000076,sample_000575_original.png,-0.088799,medium_negative,original,recovery_y_positive_005,76,frame_000076.png
576,recovery_y_positive_005__000076,sample_000576_mirrored.png,0.088799,medium_positive,horizontal_reflection,recovery_y_positive_005,76,frame_000076.png
577,recovery_y_positive_005__000008,sample_000577_original.png,0.556299,strong_positive,original,recovery_y_positive_005,8,frame_000008.png
578,recovery_y_positive_005__000008,sample_000578_mirrored.png,-0.556299,strong_negative,horizontal_reflection,recovery_y_positive_005,8,frame_000008.png
579,medium_y_negative_003__000003,sample_000579_original.png,-1.0,strong_negative,original,medium_y_negative_003,3,frame_000003.png
580,medium_y_negative_003__000003,sample_000580_mirrored.png,1.0,strong_positive,horizontal_reflection,medium_y_negative_003,3,frame_000003.png
581,recovery_y_positive_005__000034,sample_000581_original.png,0.058067,medium_positive,original,recovery_y_positive_005,34,frame_000034.png
582,recovery_y_positive_005__000034,sample_000582_mirrored.png,-0.058067,medium_negative,horizontal_reflection,recovery_y_positive_005,34,frame_000034.png
583,run_20260720_210122__000029,sample_000583_original.png,-0.029853,centre,original,run_20260720_210122,29,frame_000029.png
584,run_20260720_210122__000029,sample_000584_mirrored.png,0.029853,centre,horizontal_reflection,run_20260720_210122,29,frame_000029.png
585,run_20260720_210122__000252,sample_000585_original.png,0.014362,centre,original,run_20260720_210122,252,frame_000252.png
586,run_20260720_210122__000252,sample_000586_mirrored.png,-0.014362,centre,horizontal_reflection,run_20260720_210122,252,frame_000252.png
587,run_20260720_210122__000215,sample_000587_original.png,0.015507,centre,original,run_20260720_210122,215,frame_000215.png
588,run_20260720_210122__000215,sample_000588_mirrored.png,-0.015507,centre,horizontal_reflection,run_20260720_210122,215,frame_000215.png
589,run_20260720_210122__000360,sample_000589_original.png,0.037503,centre,original,run_20260720_210122,360,frame_000360.png
590,run_20260720_210122__000360,sample_000590_mirrored.png,-0.037503,centre,horizontal_reflection,run_20260720_210122,360,frame_000360.png
591,run_20260720_210122__000125,sample_000591_original.png,-0.014537,centre,original,run_20260720_210122,125,frame_000125.png
592,run_20260720_210122__000125,sample_000592_mirrored.png,0.014537,centre,horizontal_reflection,run_20260720_210122,125,frame_000125.png
593,run_20260720_210122__000216,sample_000593_original.png,0.03217,centre,original,run_20260720_210122,216,frame_000216.png
594,run_20260720_210122__000216,sample_000594_mirrored.png,-0.03217,centre,horizontal_reflection,run_20260720_210122,216,frame_000216.png
595,run_20260720_210122__000288,sample_000595_original.png,0.039904,centre,original,run_20260720_210122,288,frame_000288.png
596,run_20260720_210122__000288,sample_000596_mirrored.png,-0.039904,centre,horizontal_reflection,run_20260720_210122,288,frame_000288.png
597,run_20260720_210122__000111,sample_000597_original.png,-0.029994,centre,original,run_20260720_210122,111,frame_000111.png
598,run_20260720_210122__000111,sample_000598_mirrored.png,0.029994,centre,horizontal_reflection,run_20260720_210122,111,frame_000111.png
599,run_20260720_210122__000294,sample_000599_original.png,0.037576,centre,original,run_20260720_210122,294,frame_000294.png
600,run_20260720_210122__000294,sample_000600_mirrored.png,-0.037576,centre,horizontal_reflection,run_20260720_210122,294,frame_000294.png
601,run_20260720_210122__000377,sample_000601_original.png,0.036907,centre,original,run_20260720_210122,377,frame_000377.png
602,run_20260720_210122__000377,sample_000602_mirrored.png,-0.036907,centre,horizontal_reflection,run_20260720_210122,377,frame_000377.png
603,medium_y_positive_003__000043,sample_000603_original.png,-0.017016,centre,original,medium_y_positive_003,43,frame_000043.png
604,medium_y_positive_003__000043,sample_000604_mirrored.png,0.017016,centre,horizontal_reflection,medium_y_positive_003,43,frame_000043.png
605,run_20260720_210122__000115,sample_000605_original.png,-0.021051,centre,original,run_20260720_210122,115,frame_000115.png
606,run_20260720_210122__000115,sample_000606_mirrored.png,0.021051,centre,horizontal_reflection,run_20260720_210122,115,frame_000115.png
607,run_20260720_210122__000238,sample_000607_original.png,0.029863,centre,original,run_20260720_210122,238,frame_000238.png
608,run_20260720_210122__000238,sample_000608_mirrored.png,-0.029863,centre,horizontal_reflection,run_20260720_210122,238,frame_000238.png
609,run_20260720_210122__000144,sample_000609_original.png,0.015685,centre,original,run_20260720_210122,144,frame_000144.png
610,run_20260720_210122__000144,sample_000610_mirrored.png,-0.015685,centre,horizontal_reflection,run_20260720_210122,144,frame_000144.png
611,run_20260720_210122__000378,sample_000611_original.png,0.037167,centre,original,run_20260720_210122,378,frame_000378.png
612,run_20260720_210122__000378,sample_000612_mirrored.png,-0.037167,centre,horizontal_reflection,run_20260720_210122,378,frame_000378.png
613,run_20260720_210122__000117,sample_000613_original.png,-0.022042,centre,original,run_20260720_210122,117,frame_000117.png
614,run_20260720_210122__000117,sample_000614_mirrored.png,0.022042,centre,horizontal_reflection,run_20260720_210122,117,frame_000117.png
615,medium_y_negative_003__000008,sample_000615_original.png,-0.395796,strong_negative,original,medium_y_negative_003,8,frame_000008.png
616,medium_y_negative_003__000008,sample_000616_mirrored.png,0.395796,strong_positive,horizontal_reflection,medium_y_negative_003,8,frame_000008.png
617,recovery_y_positive_005__000055,sample_000617_original.png,-0.058951,medium_negative,original,recovery_y_positive_005,55,frame_000055.png
618,recovery_y_positive_005__000055,sample_000618_mirrored.png,0.058951,medium_positive,horizontal_reflection,recovery_y_positive_005,55,frame_000055.png
619,run_20260720_210122__000009,sample_000619_original.png,-0.036142,centre,original,run_20260720_210122,9,frame_000009.png
620,run_20260720_210122__000009,sample_000620_mirrored.png,0.036142,centre,horizontal_reflection,run_20260720_210122,9,frame_000009.png
621,medium_y_negative_003__000037,sample_000621_original.png,-0.072574,medium_negative,original,medium_y_negative_003,37,frame_000037.png
622,medium_y_negative_003__000037,sample_000622_mirrored.png,0.072574,medium_positive,horizontal_reflection,medium_y_negative_003,37,frame_000037.png
623,run_20260720_210122__000174,sample_000623_original.png,0.000989,centre,original,run_20260720_210122,174,frame_000174.png
624,run_20260720_210122__000174,sample_000624_mirrored.png,-0.000989,centre,horizontal_reflection,run_20260720_210122,174,frame_000174.png
625,run_20260720_210122__000080,sample_000625_original.png,-0.040957,centre,original,run_20260720_210122,80,frame_000080.png
626,run_20260720_210122__000080,sample_000626_mirrored.png,0.040957,centre,horizontal_reflection,run_20260720_210122,80,frame_000080.png
627,recovery_y_negative_005__000024,sample_000627_original.png,-0.227594,strong_negative,original,recovery_y_negative_005,24,frame_000024.png
628,recovery_y_negative_005__000024,sample_000628_mirrored.png,0.227594,strong_positive,horizontal_reflection,recovery_y_negative_005,24,frame_000024.png
629,recovery_y_positive_005__000065,sample_000629_original.png,-0.082542,medium_negative,original,recovery_y_positive_005,65,frame_000065.png
630,recovery_y_positive_005__000065,sample_000630_mirrored.png,0.082542,medium_positive,horizontal_reflection,recovery_y_positive_005,65,frame_000065.png
631,run_20260720_210122__000002,sample_000631_original.png,-0.110477,medium_negative,original,run_20260720_210122,2,frame_000002.png
632,run_20260720_210122__000002,sample_000632_mirrored.png,0.110477,medium_positive,horizontal_reflection,run_20260720_210122,2,frame_000002.png
633,recovery_y_positive_005__000061,sample_000633_original.png,-0.06347,medium_negative,original,recovery_y_positive_005,61,frame_000061.png
634,recovery_y_positive_005__000061,sample_000634_mirrored.png,0.06347,medium_positive,horizontal_reflection,recovery_y_positive_005,61,frame_000061.png
635,recovery_y_positive_005__000092,sample_000635_original.png,-0.090407,medium_negative,original,recovery_y_positive_005,92,frame_000092.png
636,recovery_y_positive_005__000092,sample_000636_mirrored.png,0.090407,medium_positive,horizontal_reflection,recovery_y_positive_005,92,frame_000092.png
637,medium_y_positive_003__000039,sample_000637_original.png,-0.008637,centre,original,medium_y_positive_003,39,frame_000039.png
638,medium_y_positive_003__000039,sample_000638_mirrored.png,0.008637,centre,horizontal_reflection,medium_y_positive_003,39,frame_000039.png
639,recovery_y_positive_005__000028,sample_000639_original.png,0.110186,medium_positive,original,recovery_y_positive_005,28,frame_000028.png
640,recovery_y_positive_005__000028,sample_000640_mirrored.png,-0.110186,medium_negative,horizontal_reflection,recovery_y_positive_005,28,frame_000028.png
641,run_20260720_210122__000404,sample_000641_original.png,0.02204,centre,original,run_20260720_210122,404,frame_000404.png
642,run_20260720_210122__000404,sample_000642_mirrored.png,-0.02204,centre,horizontal_reflection,run_20260720_210122,404,frame_000404.png
643,recovery_y_negative_005__000010,sample_000643_original.png,-0.539922,strong_negative,original,recovery_y_negative_005,10,frame_000010.png
644,recovery_y_negative_005__000010,sample_000644_mirrored.png,0.539922,strong_positive,horizontal_reflection,recovery_y_negative_005,10,frame_000010.png
645,recovery_y_positive_005__000064,sample_000645_original.png,-0.069206,medium_negative,original,recovery_y_positive_005,64,frame_000064.png
646,recovery_y_positive_005__000064,sample_000646_mirrored.png,0.069206,medium_positive,horizontal_reflection,recovery_y_positive_005,64,frame_000064.png
647,run_20260720_210122__000046,sample_000647_original.png,-0.020969,centre,original,run_20260720_210122,46,frame_000046.png
648,run_20260720_210122__000046,sample_000648_mirrored.png,0.020969,centre,horizontal_reflection,run_20260720_210122,46,frame_000046.png
649,run_20260720_210122__000013,sample_000649_original.png,-0.044113,centre,original,run_20260720_210122,13,frame_000013.png
650,run_20260720_210122__000013,sample_000650_mirrored.png,0.044113,centre,horizontal_reflection,run_20260720_210122,13,frame_000013.png
651,recovery_y_positive_005__000007,sample_000651_original.png,0.670187,strong_positive,original,recovery_y_positive_005,7,frame_000007.png
652,recovery_y_positive_005__000007,sample_000652_mirrored.png,-0.670187,strong_negative,horizontal_reflection,recovery_y_positive_005,7,frame_000007.png
653,run_20260720_210122__000199,sample_000653_original.png,0.023806,centre,original,run_20260720_210122,199,frame_000199.png
654,run_20260720_210122__000199,sample_000654_mirrored.png,-0.023806,centre,horizontal_reflection,run_20260720_210122,199,frame_000199.png
655,recovery_y_negative_005__000007,sample_000655_original.png,-0.818765,strong_negative,original,recovery_y_negative_005,7,frame_000007.png
656,recovery_y_negative_005__000007,sample_000656_mirrored.png,0.818765,strong_positive,horizontal_reflection,recovery_y_negative_005,7,frame_000007.png
657,run_20260720_210122__000210,sample_000657_original.png,0.03814,centre,original,run_20260720_210122,210,frame_000210.png
658,run_20260720_210122__000210,sample_000658_mirrored.png,-0.03814,centre,horizontal_reflection,run_20260720_210122,210,frame_000210.png
659,medium_y_negative_003__000013,sample_000659_original.png,-0.254353,strong_negative,original,medium_y_negative_003,13,frame_000013.png
660,medium_y_negative_003__000013,sample_000660_mirrored.png,0.254353,strong_positive,horizontal_reflection,medium_y_negative_003,13,frame_000013.png
661,run_20260720_210122__000195,sample_000661_original.png,0.029114,centre,original,run_20260720_210122,195,frame_000195.png
662,run_20260720_210122__000195,sample_000662_mirrored.png,-0.029114,centre,horizontal_reflection,run_20260720_210122,195,frame_000195.png
663,recovery_y_positive_005__000038,sample_000663_original.png,0.026965,centre,original,recovery_y_positive_005,38,frame_000038.png
664,recovery_y_positive_005__000038,sample_000664_mirrored.png,-0.026965,centre,horizontal_reflection,recovery_y_positive_005,38,frame_000038.png
665,medium_y_positive_003__000009,sample_000665_original.png,0.246118,strong_positive,original,medium_y_positive_003,9,frame_000009.png
666,medium_y_positive_003__000009,sample_000666_mirrored.png,-0.246118,strong_negative,horizontal_reflection,medium_y_positive_003,9,frame_000009.png
667,run_20260720_210122__000116,sample_000667_original.png,-0.021685,centre,original,run_20260720_210122,116,frame_000116.png
668,run_20260720_210122__000116,sample_000668_mirrored.png,0.021685,centre,horizontal_reflection,run_20260720_210122,116,frame_000116.png
669,run_20260720_210122__000235,sample_000669_original.png,0.02923,centre,original,run_20260720_210122,235,frame_000235.png
670,run_20260720_210122__000235,sample_000670_mirrored.png,-0.02923,centre,horizontal_reflection,run_20260720_210122,235,frame_000235.png
671,run_20260720_210122__000225,sample_000671_original.png,0.030012,centre,original,run_20260720_210122,225,frame_000225.png
672,run_20260720_210122__000225,sample_000672_mirrored.png,-0.030012,centre,horizontal_reflection,run_20260720_210122,225,frame_000225.png
673,recovery_y_negative_005__000061,sample_000673_original.png,0.007448,centre,original,recovery_y_negative_005,61,frame_000061.png
674,recovery_y_negative_005__000061,sample_000674_mirrored.png,-0.007448,centre,horizontal_reflection,recovery_y_negative_005,61,frame_000061.png
